indicator,Best_MAPE,Best_RMSE,Best_MAE,Best_R2,Better,Model
sector_g_lq,4.977383597004366,0.062898709186816,0.0445737646111434,0.9533388406213748,Single,xgboost
sector_g_pct,5.138066726461084,0.93871338787492,0.6200850510175,0.950471371318196,Single,xgboost
sector_h,9.896598231541889,5394.458054244141,3337.9139975291764,0.9776345341452904,Single,xgboost
sector_h_lq,7.307990044318811,0.1625507045304438,0.0745074933248745,0.8283904612433161,Single,xgboost
sector_h_pct,8.442865134506649,0.8073380647704944,0.4323393515777588,0.8661425245657798,Single,xgboost
sector_i,11.199297973750602,10582.256307394227,3834.4078776041674,0.9423776282285252,Single,xgboost
sector_i_lq,9.15962423382307,0.1470340344592885,0.095470353458533,0.8734243774257582,Multi,xgboost
sector_i_pct,10.109085587563111,0.6795468346833335,0.412741715948048,0.9350615611367832,Single,xgboost
sector_jklmnu,10.238691423692488,26342.488851348025,12608.91144091998,0.9726247242239624,Single,xgboost
sector_jklmnu_lq,5.282693869544664,0.0632699892570839,0.0422114492024853,0.9740126865383474,Multi,xgboost
sector_jklmnu_pct,5.75789340518511,1.1144066824975816,0.767496253527087,0.9829320562834044,Single,xgboost
sector_opq,6.661992590936697,16495.03209543318,9554.260338695767,0.9874703503949204,Single,xgboost
sector_opq_lq,4.669613077603191,0.0912933640132001,0.0396982397206624,0.9143079947841302,Single,xgboost
sector_opq_pct,4.351723475872797,1.582751168640903,0.9995398671790606,0.972139226257026,Single,xgboost
sector_rst,11.269185316431576,5376.325665359453,3193.086623585166,0.984850759438922,Single,xgboost
sector_rst_lq,8.81408569774759,0.095949377701566,0.0645521972060373,0.9249057959589876,Single,xgboost
sector_rst_pct,9.67480334155474,0.4649061833621698,0.3187505284705363,0.9419847181027502,Single,xgboost
self_employed,10.60105809180393,9821.576325619397,6571.124644500414,0.9883385626070512,Single,xgboost
self_employed_with_employees,11.963248031418155,4832.746284413785,2910.9236540673337,0.9653556200082836,Single,xgboost
self_employed_without_employees,10.184529520602956,8197.38539455352,4864.600232340495,0.986590907191048,Single,xgboost
skills_isco_0,17.036021052722,1534.2033215803772,574.6832828838914,0.8508159808334109,Single,xgboost
skills_isco_1_3,8.974744942758202,28706.466046297453,16365.726986872354,0.9909043807232863,Single,xgboost
skills_isco_1_3_pct,3.69943278070754,2.2044190351779047,1.38448349202474,0.9961831650436171,Single,xgboost
skills_isco_4_5,7.043868780196748,25291.14741415443,10472.556614583333,0.9801724678335966,Single,xgboost
skills_isco_4_5_pct,3.563177291553929,2.1144835555389143,0.8701250041095981,0.9911427503673832,Single,xgboost
skills_isco_6_8,9.154938643723852,15166.03343102774,10035.990026041669,0.9950297338897705,Single,xgboost
skills_isco_6_8_pct,7.33102097230858,11.808221718951012,2.974180009088241,0.952522805668221,Single,xgboost
skills_isco_9,9.701165351438371,11414.481234907633,5979.088984375,0.9779046339318704,Single,xgboost
skills_isco_9_pct,8.727849108489625,1.0740713804360835,0.6617169236855445,0.9825861355060632,Single,xgboost
temporary_employment,9.843463482026095,14902.568874584167,5549.10174007833,0.9751689869371972,Multi,xgboost
temporary_employment_pct,4.9263156116457925,0.9703724738048324,0.306264698513024,0.9829163632539124,Single,xgboost
total_employment,5.757562199040492,38575.199473467634,21642.290104535525,0.9959583737112706,Single,xgboost
total_employment_rate,1.3521185262209905,1.141661754469572,0.8813668824146907,0.9965851116831084,Single,xgboost
unemployment,12.078537026353768,6285.646908393111,4249.722607421875,0.9889025684042222,Single,xgboost
unemployment_rate,9.741129261035445,1.001165508352546,0.5247142779116033,0.9355672633556148,Single,xgboost
weekly_hours,0.8762535522469805,0.5018061836160679,0.3070340118978996,0.997330145606198,Single,xgboost
youth_employment,6.290126577955239,12751.839582821598,7285.127265975525,0.9893237635941108,Multi,xgboost
youth_employment_rate,3.608218526710895,2.356154335155037,1.6070421620686854,0.9881737769460488,Single,xgboost
youth_long_term_unemployment_rate,11.266679780694158,0.5062648744270625,0.2500769483174663,0.974410594430234,Multi,xgboost
youth_unemployment,13.348713527365971,4223.54980845345,2378.1174308261275,0.9547822438078896,Multi,xgboost
youth_unemployment_rate,11.41752722631416,1.9800540554223285,1.1813997866935193,0.9119637210776518,Single,xgboost
