geo,indicator,forecast_2023,model_used
NO08,gva_sector_bde,0.0,Single (Univariate)
NO09,gva_sector_bde,0.0,Single (Univariate)
NO0A,gva_sector_bde,17583.684,Single (Univariate)
NO0B,gva_sector_bde,0.0,Single (Univariate)
NOZZ,gva_sector_bde,59277.36,Single (Univariate)
PL21,gva_sector_bde,11291.63,Single (Univariate)
PL22,gva_sector_bde,23600.133,Single (Univariate)
PL41,gva_sector_bde,17211.844,Single (Univariate)
PL42,gva_sector_bde,5137.033,Single (Univariate)
PL43,gva_sector_bde,4369.7666,Single (Univariate)
PL51,gva_sector_bde,16241.378,Single (Univariate)
PL52,gva_sector_bde,4032.29,Single (Univariate)
PL61,gva_sector_bde,7637.145,Single (Univariate)
PL62,gva_sector_bde,4191.717,Single (Univariate)
PL63,gva_sector_bde,10482.1045,Single (Univariate)
PL71,gva_sector_bde,10974.712,Single (Univariate)
PL72,gva_sector_bde,3514.3586,Single (Univariate)
PL81,gva_sector_bde,4622.705,Single (Univariate)
PL82,gva_sector_bde,6306.0786,Single (Univariate)
PL84,gva_sector_bde,3307.5278,Single (Univariate)
PL91,gva_sector_bde,14035.269,Single (Univariate)
PL92,gva_sector_bde,13612.139,Single (Univariate)
PLZZ,gva_sector_bde,0.0,Single (Univariate)
PTZZ,gva_sector_bde,0.0,Single (Univariate)
RS11,gva_sector_bde,2186.03,Single (Univariate)
RS12,gva_sector_bde,3953.0066,Single (Univariate)
RS21,gva_sector_bde,2722.71,Single (Univariate)
RS22,gva_sector_bde,3387.6733,Single (Univariate)
RSZZ,gva_sector_bde,0.0,Single (Univariate)
SEZZ,gva_sector_bde,0.0,Single (Univariate)
AL01,gva_sector_c,191.9264,Single (Univariate)
AL02,gva_sector_c,366.89838,Single (Univariate)
AL03,gva_sector_c,141.45589,Single (Univariate)
BEZZ,gva_sector_c,0.0,Single (Univariate)
CH01,gva_sector_c,0.0,Single (Univariate)
CH02,gva_sector_c,0.0,Single (Univariate)
CH03,gva_sector_c,0.0,Single (Univariate)
CH04,gva_sector_c,0.0,Single (Univariate)
CH05,gva_sector_c,0.0,Single (Univariate)
CH06,gva_sector_c,0.0,Single (Univariate)
CH07,gva_sector_c,0.0,Single (Univariate)
DE11,gva_sector_c,75800.55,Single (Univariate)
DE12,gva_sector_c,31171.832,Single (Univariate)
DE13,gva_sector_c,24633.402,Single (Univariate)
DE14,gva_sector_c,28472.111,Single (Univariate)
DE21,gva_sector_c,65302.004,Single (Univariate)
DE22,gva_sector_c,15155.3,Single (Univariate)
DE23,gva_sector_c,15184.237,Single (Univariate)
DE24,gva_sector_c,9947.652,Single (Univariate)
DE25,gva_sector_c,19023.504,Single (Univariate)
DE26,gva_sector_c,12960.762,Single (Univariate)
DE27,gva_sector_c,19210.838,Single (Univariate)
DE30,gva_sector_c,10395.776,Single (Univariate)
DE40,gva_sector_c,11291.027,Single (Univariate)
DE50,gva_sector_c,6803.4917,Single (Univariate)
DE60,gva_sector_c,15062.912,Single (Univariate)
DE71,gva_sector_c,28058.53,Single (Univariate)
DE72,gva_sector_c,8648.992,Single (Univariate)
DE73,gva_sector_c,10288.275,Single (Univariate)
DE80,gva_sector_c,5441.987,Single (Univariate)
DE91,gva_sector_c,22432.754,Single (Univariate)
DE92,gva_sector_c,13835.379,Single (Univariate)
DE93,gva_sector_c,8310.596,Single (Univariate)
DE94,gva_sector_c,20494.305,Single (Univariate)
DEA1,gva_sector_c,32218.0,Single (Univariate)
DEA2,gva_sector_c,27734.09,Single (Univariate)
DEA3,gva_sector_c,17690.951,Single (Univariate)
DEA4,gva_sector_c,21342.695,Single (Univariate)
DEA5,gva_sector_c,29805.824,Single (Univariate)
DEB1,gva_sector_c,10907.862,Single (Univariate)
DEB2,gva_sector_c,3601.925,Single (Univariate)
DEB3,gva_sector_c,21304.482,Single (Univariate)
DEC0,gva_sector_c,7950.435,Single (Univariate)
DED2,gva_sector_c,10662.522,Single (Univariate)
DED4,gva_sector_c,9676.296,Single (Univariate)
DED5,gva_sector_c,4697.134,Single (Univariate)
DEE0,gva_sector_c,12931.461,Single (Univariate)
DEF0,gva_sector_c,14584.522,Single (Univariate)
DEG0,gva_sector_c,14662.112,Single (Univariate)
FIZZ,gva_sector_c,0.0,Single (Univariate)
FR10,gva_sector_c,39686.44,Single (Univariate)
FRB0,gva_sector_c,10211.137,Single (Univariate)
FRC1,gva_sector_c,5862.846,Single (Univariate)
FRC2,gva_sector_c,6094.528,Single (Univariate)
FRD1,gva_sector_c,5887.316,Single (Univariate)
FRD2,gva_sector_c,10874.088,Single (Univariate)
FRE1,gva_sector_c,14235.566,Single (Univariate)
FRE2,gva_sector_c,7432.5645,Single (Univariate)
FRF1,gva_sector_c,10801.305,Single (Univariate)
FRF2,gva_sector_c,5738.483,Single (Univariate)
FRF3,gva_sector_c,7575.539,Single (Univariate)
FRG0,gva_sector_c,16745.53,Single (Univariate)
FRH0,gva_sector_c,13392.554,Single (Univariate)
FRI1,gva_sector_c,10705.778,Single (Univariate)
FRI2,gva_sector_c,1908.0645,Single (Univariate)
FRI3,gva_sector_c,6523.3296,Single (Univariate)
FRJ1,gva_sector_c,4638.699,Single (Univariate)
FRJ2,gva_sector_c,12606.011,Single (Univariate)
FRK1,gva_sector_c,5591.3174,Single (Univariate)
FRK2,gva_sector_c,33159.93,Single (Univariate)
FRL0,gva_sector_c,13204.738,Single (Univariate)
FRM0,gva_sector_c,284.5764,Single (Univariate)
FRY1,gva_sector_c,329.87216,Single (Univariate)
FRY2,gva_sector_c,290.43973,Single (Univariate)
FRY3,gva_sector_c,212.23566,Single (Univariate)
FRY4,gva_sector_c,502.86472,Single (Univariate)
FRY5,gva_sector_c,89.7639,Single (Univariate)
FRZZ,gva_sector_c,0.0,Single (Univariate)
IE04,gva_sector_c,12213.234,Single (Univariate)
IE05,gva_sector_c,123056.84,Single (Univariate)
IE06,gva_sector_c,58291.566,Single (Univariate)
ITC1,gva_sector_c,28169.674,Single (Univariate)
ITC2,gva_sector_c,315.33017,Single (Univariate)
ITC3,gva_sector_c,5455.201,Single (Univariate)
ITC4,gva_sector_c,79750.914,Single (Univariate)
ITF1,gva_sector_c,5518.902,Single (Univariate)
ITF2,gva_sector_c,704.64465,Single (Univariate)
ITF3,gva_sector_c,10944.516,Single (Univariate)
ITF4,gva_sector_c,7515.2925,Single (Univariate)
ITF5,gva_sector_c,1510.9446,Single (Univariate)
ITF6,gva_sector_c,1244.8002,Single (Univariate)
ITG1,gva_sector_c,7107.5146,Single (Univariate)
ITG2,gva_sector_c,1894.9377,Single (Univariate)
ITH1,gva_sector_c,3004.1892,Single (Univariate)
ITH2,gva_sector_c,2744.0466,Single (Univariate)
ITH3,gva_sector_c,41720.453,Single (Univariate)
ITH4,gva_sector_c,8737.378,Single (Univariate)
ITH5,gva_sector_c,43210.234,Single (Univariate)
ITI1,gva_sector_c,21142.15,Single (Univariate)
ITI2,gva_sector_c,3527.8694,Single (Univariate)
ITI3,gva_sector_c,9608.088,Single (Univariate)
ITI4,gva_sector_c,11132.036,Single (Univariate)
ITZZ,gva_sector_c,0.0,Single (Univariate)
LVZZ,gva_sector_c,0.0,Single (Univariate)
NL11,gva_sector_c,2368.1929,Single (Univariate)
NL12,gva_sector_c,3519.6528,Single (Univariate)
NL13,gva_sector_c,2297.9814,Single (Univariate)
NL21,gva_sector_c,8251.182,Single (Univariate)
NL22,gva_sector_c,15462.613,Single (Univariate)
NL23,gva_sector_c,1680.8357,Single (Univariate)
NL32,gva_sector_c,11242.854,Single (Univariate)
NL34,gva_sector_c,2727.676,Single (Univariate)
NL41,gva_sector_c,29381.17,Single (Univariate)
NL42,gva_sector_c,7201.5317,Single (Univariate)
NLZZ,gva_sector_c,0.0,Single (Univariate)
NO02,gva_sector_c,1329.4185,Single (Univariate)
NO06,gva_sector_c,1833.9078,Single (Univariate)
NO07,gva_sector_c,1535.0533,Single (Univariate)
NO08,gva_sector_c,6687.3066,Single (Univariate)
NO09,gva_sector_c,4395.696,Single (Univariate)
NO0A,gva_sector_c,8259.699,Single (Univariate)
NO0B,gva_sector_c,3.4207149,Single (Univariate)
NOZZ,gva_sector_c,0.0,Single (Univariate)
PL21,gva_sector_c,9062.892,Single (Univariate)
PL22,gva_sector_c,15903.463,Single (Univariate)
PL41,gva_sector_c,13945.241,Single (Univariate)
PL42,gva_sector_c,4042.2307,Single (Univariate)
PL43,gva_sector_c,3185.8174,Single (Univariate)
PL51,gva_sector_c,12867.241,Single (Univariate)
PL52,gva_sector_c,3250.2559,Single (Univariate)
PL61,gva_sector_c,6728.064,Single (Univariate)
PL62,gva_sector_c,3638.9927,Single (Univariate)
PL63,gva_sector_c,9289.609,Single (Univariate)
PL71,gva_sector_c,7940.596,Single (Univariate)
PL72,gva_sector_c,2713.193,Single (Univariate)
PL81,gva_sector_c,3707.7292,Single (Univariate)
PL82,gva_sector_c,5623.0923,Single (Univariate)
PL84,gva_sector_c,2754.9778,Single (Univariate)
PL91,gva_sector_c,8838.208,Single (Univariate)
PL92,gva_sector_c,11556.423,Single (Univariate)
PLZZ,gva_sector_c,0.0,Single (Univariate)
PT11,gva_sector_c,13302.941,Single (Univariate)
PT15,gva_sector_c,231.25667,Single (Univariate)
PT20,gva_sector_c,192.59415,Single (Univariate)
PT30,gva_sector_c,128.57361,Single (Univariate)
PTZZ,gva_sector_c,0.0,Single (Univariate)
RO11,gva_sector_c,5753.984,Single (Univariate)
RO12,gva_sector_c,6176.3584,Single (Univariate)
RO21,gva_sector_c,3483.5388,Single (Univariate)
RO22,gva_sector_c,3966.1265,Single (Univariate)
RO31,gva_sector_c,6171.4663,Single (Univariate)
RO32,gva_sector_c,4768.9033,Single (Univariate)
RO41,gva_sector_c,2731.3276,Single (Univariate)
RO42,gva_sector_c,4860.508,Single (Univariate)
ROZZ,gva_sector_c,0.0,Single (Univariate)
RS11,gva_sector_c,1460.3877,Single (Univariate)
RS12,gva_sector_c,3364.875,Single (Univariate)
RS21,gva_sector_c,2288.0227,Single (Univariate)
RS22,gva_sector_c,1680.6002,Single (Univariate)
RSZZ,gva_sector_c,0.0,Single (Univariate)
SEZZ,gva_sector_c,0.0,Single (Univariate)
AL01,gva_sector_f,248.98083,Single (Univariate)
AL02,gva_sector_f,598.1104,Single (Univariate)
AL03,gva_sector_f,260.8779,Single (Univariate)
BEZZ,gva_sector_f,0.0,Single (Univariate)
CH01,gva_sector_f,0.0,Single (Univariate)
CH02,gva_sector_f,0.0,Single (Univariate)
CH03,gva_sector_f,0.0,Single (Univariate)
CH04,gva_sector_f,0.0,Single (Univariate)
CH05,gva_sector_f,0.0,Single (Univariate)
CH06,gva_sector_f,0.0,Single (Univariate)
CH07,gva_sector_f,0.0,Single (Univariate)
DE11,gva_sector_f,10939.809,Single (Univariate)
DE12,gva_sector_f,5726.469,Single (Univariate)
DE13,gva_sector_f,4949.6543,Single (Univariate)
DE14,gva_sector_f,4443.077,Single (Univariate)
DE21,gva_sector_f,12538.975,Single (Univariate)
DE22,gva_sector_f,4657.5312,Single (Univariate)
DE23,gva_sector_f,3693.4756,Single (Univariate)
DE24,gva_sector_f,2476.2544,Single (Univariate)
DE25,gva_sector_f,3884.396,Single (Univariate)
DE26,gva_sector_f,3309.0498,Single (Univariate)
DE27,gva_sector_f,5215.571,Single (Univariate)
DE30,gva_sector_f,6214.1714,Single (Univariate)
DE40,gva_sector_f,5780.5796,Single (Univariate)
DE50,gva_sector_f,944.71356,Single (Univariate)
DE60,gva_sector_f,4283.6963,Single (Univariate)
DE71,gva_sector_f,8384.178,Single (Univariate)
DE72,gva_sector_f,1923.7407,Single (Univariate)
DE73,gva_sector_f,2201.6873,Single (Univariate)
DE80,gva_sector_f,3232.2683,Single (Univariate)
DE91,gva_sector_f,2419.75,Single (Univariate)
DE92,gva_sector_f,4444.7812,Single (Univariate)
DE93,gva_sector_f,4361.9507,Single (Univariate)
DE94,gva_sector_f,7750.2505,Single (Univariate)
DEA1,gva_sector_f,8925.386,Single (Univariate)
DEA2,gva_sector_f,8236.248,Single (Univariate)
DEA3,gva_sector_f,5733.3213,Single (Univariate)
DEA4,gva_sector_f,4327.4043,Single (Univariate)
DEA5,gva_sector_f,5752.039,Single (Univariate)
DEB1,gva_sector_f,3610.9404,Single (Univariate)
DEB2,gva_sector_f,1086.2648,Single (Univariate)
DEB3,gva_sector_f,3571.1938,Single (Univariate)
DEC0,gva_sector_f,1637.1781,Single (Univariate)
DED2,gva_sector_f,3624.4836,Single (Univariate)
DED4,gva_sector_f,3361.625,Single (Univariate)
DED5,gva_sector_f,2435.5105,Single (Univariate)
DEE0,gva_sector_f,4383.708,Single (Univariate)
DEF0,gva_sector_f,6073.732,Single (Univariate)
DEG0,gva_sector_f,3973.0913,Single (Univariate)
FIZZ,gva_sector_f,0.0,Single (Univariate)
FR10,gva_sector_f,28365.158,Single (Univariate)
FRB0,gva_sector_f,4281.5566,Single (Univariate)
FRC1,gva_sector_f,2577.6655,Single (Univariate)
FRC2,gva_sector_f,1660.0677,Single (Univariate)
FRD1,gva_sector_f,2532.4348,Single (Univariate)
FRD2,gva_sector_f,3079.379,Single (Univariate)
FRE1,gva_sector_f,6271.2773,Single (Univariate)
FRE2,gva_sector_f,2593.2273,Single (Univariate)
FRF1,gva_sector_f,3670.4138,Single (Univariate)
FRF2,gva_sector_f,1970.5797,Single (Univariate)
FRF3,gva_sector_f,3384.398,Single (Univariate)
FRG0,gva_sector_f,7666.1323,Single (Univariate)
FRH0,gva_sector_f,6413.318,Single (Univariate)
FRI1,gva_sector_f,6714.8423,Single (Univariate)
FRI2,gva_sector_f,1016.7687,Single (Univariate)
FRI3,gva_sector_f,2933.8826,Single (Univariate)
FRJ1,gva_sector_f,4489.757,Single (Univariate)
FRJ2,gva_sector_f,5657.2725,Single (Univariate)
FRK1,gva_sector_f,2153.6123,Single (Univariate)
FRK2,gva_sector_f,15054.667,Single (Univariate)
FRL0,gva_sector_f,9507.569,Single (Univariate)
FRM0,gva_sector_f,919.72107,Single (Univariate)
FRY1,gva_sector_f,412.61722,Single (Univariate)
FRY2,gva_sector_f,312.1228,Single (Univariate)
FRY3,gva_sector_f,245.91608,Single (Univariate)
FRY4,gva_sector_f,980.1281,Single (Univariate)
FRY5,gva_sector_f,125.62733,Single (Univariate)
FRZZ,gva_sector_f,0.0,Single (Univariate)
IE04,gva_sector_f,1803.7905,Single (Univariate)
IE05,gva_sector_f,3306.748,Single (Univariate)
IE06,gva_sector_f,7017.7305,Single (Univariate)
LVZZ,gva_sector_f,0.0,Single (Univariate)
NL11,gva_sector_f,1237.6041,Single (Univariate)
NL12,gva_sector_f,1550.9053,Single (Univariate)
NL13,gva_sector_f,984.8012,Single (Univariate)
NL21,gva_sector_f,4130.927,Single (Univariate)
NL22,gva_sector_f,5732.855,Single (Univariate)
NL23,gva_sector_f,797.8607,Single (Univariate)
NL32,gva_sector_f,6128.6665,Single (Univariate)
NL34,gva_sector_f,1001.06287,Single (Univariate)
NL41,gva_sector_f,8108.3887,Single (Univariate)
NL42,gva_sector_f,2002.4053,Single (Univariate)
NLZZ,gva_sector_f,0.0,Single (Univariate)
NO02,gva_sector_f,1284.1427,Single (Univariate)
NO06,gva_sector_f,1646.3635,Single (Univariate)
NO07,gva_sector_f,1617.89,Single (Univariate)
NO08,gva_sector_f,7617.293,Single (Univariate)
NO09,gva_sector_f,2607.2378,Single (Univariate)
NO0A,gva_sector_f,4960.006,Single (Univariate)
NO0B,gva_sector_f,23.053637,Single (Univariate)
NOZZ,gva_sector_f,0.0,Single (Univariate)
PL21,gva_sector_f,3977.67,Single (Univariate)
PL22,gva_sector_f,4828.601,Single (Univariate)
PL41,gva_sector_f,4016.7708,Single (Univariate)
PL42,gva_sector_f,1702.2017,Single (Univariate)
PL43,gva_sector_f,733.5064,Single (Univariate)
PL51,gva_sector_f,3096.9312,Single (Univariate)
PL52,gva_sector_f,868.63684,Single (Univariate)
PL61,gva_sector_f,1763.0968,Single (Univariate)
PL62,gva_sector_f,947.11176,Single (Univariate)
PL63,gva_sector_f,2525.5366,Single (Univariate)
PL71,gva_sector_f,1946.1173,Single (Univariate)
PL72,gva_sector_f,1034.1178,Single (Univariate)
PL81,gva_sector_f,1411.3975,Single (Univariate)
PL82,gva_sector_f,1566.7213,Single (Univariate)
PL84,gva_sector_f,877.4055,Single (Univariate)
PL91,gva_sector_f,6713.493,Single (Univariate)
PL92,gva_sector_f,2155.962,Single (Univariate)
PLZZ,gva_sector_f,0.0,Single (Univariate)
PTZZ,gva_sector_f,0.0,Single (Univariate)
ROZZ,gva_sector_f,0.0,Single (Univariate)
RS11,gva_sector_f,1492.1447,Single (Univariate)
RS12,gva_sector_f,578.3324,Single (Univariate)
RS21,gva_sector_f,613.0896,Single (Univariate)
RS22,gva_sector_f,330.66284,Single (Univariate)
RSZZ,gva_sector_f,0.0,Single (Univariate)
SEZZ,gva_sector_f,0.0,Single (Univariate)
AL01,gva_sector_ghi,408.71255,Single (Univariate)
AL02,gva_sector_ghi,1034.0385,Single (Univariate)
AL03,gva_sector_ghi,429.9565,Single (Univariate)
BEZZ,gva_sector_ghi,0.0,Single (Univariate)
CH01,gva_sector_ghi,11281.74,Single (Univariate)
CH02,gva_sector_ghi,10448.069,Single (Univariate)
CH03,gva_sector_ghi,7153.3643,Single (Univariate)
CH04,gva_sector_ghi,8769.575,Single (Univariate)
CH05,gva_sector_ghi,6300.3975,Single (Univariate)
CH06,gva_sector_ghi,3924.5566,Single (Univariate)
CH07,gva_sector_ghi,2073.0344,Single (Univariate)
DE11,gva_sector_ghi,31457.264,Single (Univariate)
DE12,gva_sector_ghi,18312.78,Single (Univariate)
DE13,gva_sector_ghi,14142.564,Single (Univariate)
DE14,gva_sector_ghi,9927.299,Single (Univariate)
DE21,gva_sector_ghi,45073.715,Single (Univariate)
DE22,gva_sector_ghi,6774.1113,Single (Univariate)
DE23,gva_sector_ghi,6505.6323,Single (Univariate)
DE24,gva_sector_ghi,5913.142,Single (Univariate)
DE25,gva_sector_ghi,12765.3545,Single (Univariate)
DE26,gva_sector_ghi,9448.219,Single (Univariate)
DE27,gva_sector_ghi,12355.34,Single (Univariate)
DE30,gva_sector_ghi,21252.51,Single (Univariate)
DE40,gva_sector_ghi,14944.827,Single (Univariate)
DE50,gva_sector_ghi,7293.8345,Single (Univariate)
DE60,gva_sector_ghi,34000.4,Single (Univariate)
DE71,gva_sector_ghi,38394.59,Single (Univariate)
DE72,gva_sector_ghi,5875.935,Single (Univariate)
DE73,gva_sector_ghi,8019.508,Single (Univariate)
DE80,gva_sector_ghi,8514.265,Single (Univariate)
DE91,gva_sector_ghi,8263.659,Single (Univariate)
DE92,gva_sector_ghi,14175.938,Single (Univariate)
DE93,gva_sector_ghi,10852.211,Single (Univariate)
DE94,gva_sector_ghi,17990.402,Single (Univariate)
DEA1,gva_sector_ghi,45349.71,Single (Univariate)
DEA2,gva_sector_ghi,31407.848,Single (Univariate)
DEA3,gva_sector_ghi,16607.598,Single (Univariate)
DEA4,gva_sector_ghi,14225.381,Single (Univariate)
DEA5,gva_sector_ghi,21690.377,Single (Univariate)
DEB1,gva_sector_ghi,8434.242,Single (Univariate)
DEB2,gva_sector_ghi,2785.2607,Single (Univariate)
DEB3,gva_sector_ghi,12501.82,Single (Univariate)
DEC0,gva_sector_ghi,5348.104,Single (Univariate)
DED2,gva_sector_ghi,7196.6626,Single (Univariate)
DED4,gva_sector_ghi,6490.6753,Single (Univariate)
DED5,gva_sector_ghi,6812.037,Single (Univariate)
DEE0,gva_sector_ghi,10541.133,Single (Univariate)
DEF0,gva_sector_ghi,23084.525,Single (Univariate)
DEG0,gva_sector_ghi,8540.531,Single (Univariate)
FIZZ,gva_sector_ghi,0.0,Single (Univariate)
FR10,gva_sector_ghi,124911.44,Single (Univariate)
FRB0,gva_sector_ghi,11040.808,Single (Univariate)
FRC1,gva_sector_ghi,7826.723,Single (Univariate)
FRC2,gva_sector_ghi,4161.1167,Single (Univariate)
FRD1,gva_sector_ghi,6290.3384,Single (Univariate)
FRD2,gva_sector_ghi,8796.617,Single (Univariate)
FRE1,gva_sector_ghi,18247.686,Single (Univariate)
FRE2,gva_sector_ghi,8313.503,Single (Univariate)
FRF1,gva_sector_ghi,10423.182,Single (Univariate)
FRF2,gva_sector_ghi,5730.36,Single (Univariate)
FRF3,gva_sector_ghi,8639.099,Single (Univariate)
FRG0,gva_sector_ghi,19191.553,Single (Univariate)
FRH0,gva_sector_ghi,15233.157,Single (Univariate)
FRI1,gva_sector_ghi,18654.08,Single (Univariate)
FRI2,gva_sector_ghi,2959.2937,Single (Univariate)
FRI3,gva_sector_ghi,8208.499,Single (Univariate)
FRJ1,gva_sector_ghi,13399.729,Single (Univariate)
FRJ2,gva_sector_ghi,13546.9,Single (Univariate)
FRK1,gva_sector_ghi,5519.4937,Single (Univariate)
FRK2,gva_sector_ghi,38533.316,Single (Univariate)
FRL0,gva_sector_ghi,35845.516,Single (Univariate)
FRM0,gva_sector_ghi,2100.9653,Single (Univariate)
FRY1,gva_sector_ghi,1698.8759,Single (Univariate)
FRY2,gva_sector_ghi,1424.2965,Single (Univariate)
FRY3,gva_sector_ghi,639.959,Single (Univariate)
FRY4,gva_sector_ghi,2977.9277,Single (Univariate)
FRY5,gva_sector_ghi,464.60443,Single (Univariate)
FRZZ,gva_sector_ghi,0.0,Single (Univariate)
IE04,gva_sector_ghi,5644.106,Single (Univariate)
IE05,gva_sector_ghi,11924.118,Single (Univariate)
IE06,gva_sector_ghi,26992.822,Single (Univariate)
ITC1,gva_sector_ghi,22747.652,Single (Univariate)
ITC2,gva_sector_ghi,938.6016,Single (Univariate)
ITC3,gva_sector_ghi,11249.979,Single (Univariate)
ITC4,gva_sector_ghi,80024.516,Single (Univariate)
ITF1,gva_sector_ghi,5764.1353,Single (Univariate)
ITF2,gva_sector_ghi,1103.2772,Single (Univariate)
ITF3,gva_sector_ghi,25650.643,Single (Univariate)
ITF4,gva_sector_ghi,16736.37,Single (Univariate)
ITF5,gva_sector_ghi,2137.7605,Single (Univariate)
ITF6,gva_sector_ghi,7604.954,Single (Univariate)
ITG1,gva_sector_ghi,18477.076,Single (Univariate)
ITG2,gva_sector_ghi,7234.443,Single (Univariate)
ITH1,gva_sector_ghi,6889.1274,Single (Univariate)
ITH2,gva_sector_ghi,3979.3325,Single (Univariate)
ITH3,gva_sector_ghi,33473.027,Single (Univariate)
ITH4,gva_sector_ghi,6667.751,Single (Univariate)
ITH5,gva_sector_ghi,29462.873,Single (Univariate)
ITI1,gva_sector_ghi,23359.033,Single (Univariate)
ITI2,gva_sector_ghi,4538.7476,Single (Univariate)
ITI3,gva_sector_ghi,7636.5244,Single (Univariate)
ITI4,gva_sector_ghi,35940.086,Single (Univariate)
ITZZ,gva_sector_ghi,0.0,Single (Univariate)
LVZZ,gva_sector_ghi,0.0,Single (Univariate)
NL11,gva_sector_ghi,4016.0798,Single (Univariate)
NL12,gva_sector_ghi,4499.986,Single (Univariate)
NL13,gva_sector_ghi,3098.349,Single (Univariate)
NL21,gva_sector_ghi,10909.947,Single (Univariate)
NL22,gva_sector_ghi,19250.143,Single (Univariate)
NL23,gva_sector_ghi,4462.133,Single (Univariate)
NL32,gva_sector_ghi,39560.453,Single (Univariate)
NL34,gva_sector_ghi,3492.152,Single (Univariate)
NL41,gva_sector_ghi,29426.273,Single (Univariate)
NL42,gva_sector_ghi,10522.751,Single (Univariate)
NLZZ,gva_sector_ghi,0.0,Single (Univariate)
NO02,gva_sector_ghi,0.0,Single (Univariate)
NO06,gva_sector_ghi,2829.2466,Single (Univariate)
NO07,gva_sector_ghi,0.0,Single (Univariate)
NO08,gva_sector_ghi,19370.977,Single (Univariate)
NO09,gva_sector_ghi,0.0,Single (Univariate)
NO0A,gva_sector_ghi,11631.42,Single (Univariate)
NO0B,gva_sector_ghi,0.0,Single (Univariate)
NOZZ,gva_sector_ghi,1871.9673,Single (Univariate)
PL21,gva_sector_ghi,10467.824,Single (Univariate)
PL22,gva_sector_ghi,15833.648,Single (Univariate)
PL41,gva_sector_ghi,15238.483,Single (Univariate)
PL42,gva_sector_ghi,5022.56,Single (Univariate)
PL43,gva_sector_ghi,3008.714,Single (Univariate)
PL51,gva_sector_ghi,9534.138,Single (Univariate)
PL52,gva_sector_ghi,2284.9043,Single (Univariate)
PL61,gva_sector_ghi,6556.1304,Single (Univariate)
PL62,gva_sector_ghi,3171.1501,Single (Univariate)
PL63,gva_sector_ghi,8023.109,Single (Univariate)
PL71,gva_sector_ghi,8340.25,Single (Univariate)
PL72,gva_sector_ghi,3332.8704,Single (Univariate)
PL81,gva_sector_ghi,5450.732,Single (Univariate)
PL82,gva_sector_ghi,5009.6533,Single (Univariate)
PL84,gva_sector_ghi,3674.3926,Single (Univariate)
PL91,gva_sector_ghi,24485.025,Single (Univariate)
PL92,gva_sector_ghi,6924.648,Single (Univariate)
PLZZ,gva_sector_ghi,0.0,Single (Univariate)
PTZZ,gva_sector_ghi,0.0,Single (Univariate)
ROZZ,gva_sector_ghi,0.0,Single (Univariate)
RS11,gva_sector_ghi,4787.9365,Single (Univariate)
RS12,gva_sector_ghi,2717.982,Single (Univariate)
RS21,gva_sector_ghi,1750.522,Single (Univariate)
RS22,gva_sector_ghi,845.3933,Single (Univariate)
RSZZ,gva_sector_ghi,0.0,Single (Univariate)
SEZZ,gva_sector_ghi,0.0,Single (Univariate)
AL01,gva_sector_ghij,444.94803,Single (Univariate)
AL02,gva_sector_ghij,1265.2136,Single (Univariate)
AL03,gva_sector_ghij,484.44122,Single (Univariate)
BEZZ,gva_sector_ghij,0.0,Single (Univariate)
CH01,gva_sector_ghij,0.0,Single (Univariate)
CH02,gva_sector_ghij,0.0,Single (Univariate)
CH03,gva_sector_ghij,0.0,Single (Univariate)
CH04,gva_sector_ghij,0.0,Single (Univariate)
CH05,gva_sector_ghij,0.0,Single (Univariate)
CH06,gva_sector_ghij,0.0,Single (Univariate)
CH07,gva_sector_ghij,0.0,Single (Univariate)
DE11,gva_sector_ghij,45200.918,Single (Univariate)
DE12,gva_sector_ghij,32187.219,Single (Univariate)
DE13,gva_sector_ghij,16142.052,Single (Univariate)
DE14,gva_sector_ghij,13463.591,Single (Univariate)
DE21,gva_sector_ghij,75689.08,Single (Univariate)
DE22,gva_sector_ghij,7508.92,Single (Univariate)
DE23,gva_sector_ghij,7547.7783,Single (Univariate)
DE24,gva_sector_ghij,6843.4497,Single (Univariate)
DE25,gva_sector_ghij,17088.473,Single (Univariate)
DE26,gva_sector_ghij,11053.996,Single (Univariate)
DE27,gva_sector_ghij,14197.214,Single (Univariate)
DE30,gva_sector_ghij,37634.95,Single (Univariate)
DE40,gva_sector_ghij,16176.168,Single (Univariate)
DE50,gva_sector_ghij,8817.694,Single (Univariate)
DE60,gva_sector_ghij,44552.434,Single (Univariate)
DE71,gva_sector_ghij,54719.23,Single (Univariate)
DE72,gva_sector_ghij,6774.339,Single (Univariate)
DE73,gva_sector_ghij,9001.673,Single (Univariate)
DE80,gva_sector_ghij,9028.173,Single (Univariate)
DE91,gva_sector_ghij,9488.25,Single (Univariate)
DE92,gva_sector_ghij,18089.904,Single (Univariate)
DE93,gva_sector_ghij,11530.043,Single (Univariate)
DE94,gva_sector_ghij,20348.562,Single (Univariate)
DEA1,gva_sector_ghij,58097.793,Single (Univariate)
DEA2,gva_sector_ghij,48798.645,Single (Univariate)
DEA3,gva_sector_ghij,19255.01,Single (Univariate)
DEA4,gva_sector_ghij,16640.682,Single (Univariate)
DEA5,gva_sector_ghij,25607.55,Single (Univariate)
DEB1,gva_sector_ghij,10137.985,Single (Univariate)
DEB2,gva_sector_ghij,2936.4873,Single (Univariate)
